2019-09-01 13:34:18.531 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 7584 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-09-01 17:42:59.772 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:42:59.790 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:00.557 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:01.248 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:01.474 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:01.474 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.143 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.183 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.464 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.469 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.470 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.471 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.506 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.554 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.555 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.557 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.562 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.562 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.572 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.576 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.583 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.610 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.656 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.669 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.690 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:02.717 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:03.756 [http-nio-8012-exec-6] DEBUG c.p.system.mapper.UserMapper.selectByExample - ==>  Preparing: select 'false' as QUERYID, id, userId, userName, userPassword, userSalt, userMail, userPhone, userQQ, userWechar, userType, userAddress, userCity, createTime, submitTime, submitSystem, payPassword, status, retain1, retain2, retain3, retain4, retain5, retain6, retain7, retain8, retain9, retain10 from system_user WHERE ( userId = ? ) 
2019-09-01 17:43:03.762 [http-nio-8012-exec-6] DEBUG c.p.system.mapper.UserMapper.selectByExample - ==> Parameters: 7752784115(String)
2019-09-01 17:43:03.790 [http-nio-8012-exec-6] DEBUG c.p.system.mapper.UserMapper.selectByExample - <==      Total: 1
2019-09-01 17:43:03.916 [http-nio-8012-exec-6] INFO  com.payProject.system.contorller.LoginContorller - 7752784115--------------->登录成功
2019-09-01 17:43:03.950 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.000 [http-nio-8012-exec-1] DEBUG c.p.s.mapper.ResourcesMapper.findResourceByUserId - ==>  Preparing: /*根据用户信息用户对应的资源信息*/ SELECT r.* FROM system_resources r WHERE r.resourcesId IN (SELECT rr.resourcesId FROM system_role_resources rr WHERE rr.roleId IN (SELECT ur.role FROM system_user_role ur WHERE ur.userId IN ( SELECT id FROM SYSTEM_USER WHERE USERId = ? ))) 
2019-09-01 17:43:04.000 [http-nio-8012-exec-1] DEBUG c.p.s.mapper.ResourcesMapper.findResourceByUserId - ==> Parameters: 7752784115(String)
2019-09-01 17:43:04.015 [http-nio-8012-exec-1] DEBUG c.p.s.mapper.ResourcesMapper.findResourceByUserId - <==      Total: 21
2019-09-01 17:43:04.017 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.079 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.081 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.082 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.083 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.088 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.091 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.121 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.137 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.143 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.163 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.170 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.174 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.209 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.210 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.211 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.211 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.215 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.216 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.247 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.258 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.262 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:04.268 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:05.973 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.424 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.426 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.430 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.430 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.434 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.435 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.452 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.457 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.478 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.478 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.481 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.512 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.512 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.537 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.562 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.589 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.617 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.641 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:06.716 [http-nio-8012-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_role 
2019-09-01 17:43:06.716 [http-nio-8012-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:43:06.722 [http-nio-8012-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:43:06.734 [http-nio-8012-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, roleId, roleName, remark, createTime, submitTime, SubmitSystem, status from system_role LIMIT ? 
2019-09-01 17:43:06.735 [http-nio-8012-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==> Parameters: 10(Integer)
2019-09-01 17:43:06.736 [http-nio-8012-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample - <==      Total: 3
2019-09-01 17:43:06.736 [http-nio-8012-exec-9] INFO  com.payProject.system.service.impl.RoleServiceImpl - 分页查询角色信息
2019-09-01 17:43:06.737 [http-nio-8012-exec-9] INFO  com.payProject.system.contorller.RoleContorller - com.payProject.config.common.PageResult@7411f951[
